ticker,date,value
AHEXY,2018-01-01,29.602256774902344
AHEXY,2018-02-01,29.010784149169922
AHEXY,2018-03-01,25.627872467041016
AHEXY,2018-04-01,23.81019401550293
AHEXY,2018-05-01,22.519731521606445
AHEXY,2018-06-01,22.129518508911133
AHEXY,2018-07-01,23.060022354125977
AHEXY,2018-08-01,22.939958572387695
AHEXY,2018-09-01,19.623157501220703
AHEXY,2018-10-01,18.317447662353516
AHEXY,2018-11-01,18.572586059570312
AHEXY,2018-12-01,17.63457679748535
AHEXY,2019-01-01,18.775197982788086
AHEXY,2019-02-01,19.45806884765625
AHEXY,2019-03-01,19.983352661132812
AHEXY,2019-04-01,21.641754150390625
AHEXY,2019-05-01,21.05177879333496
AHEXY,2019-06-01,23.456132888793945
AHEXY,2019-07-01,21.388545989990234
AHEXY,2019-08-01,20.652359008789062
AHEXY,2019-09-01,21.59217071533203
AHEXY,2019-10-01,23.189849853515625
AHEXY,2019-11-01,24.270633697509766
AHEXY,2019-12-01,24.77969741821289
AHEXY,2020-01-01,22.829587936401367
AHEXY,2020-02-01,20.90297508239746
AHEXY,2020-03-01,15.177956581115723
AHEXY,2020-04-01,17.02625274658203
AHEXY,2020-05-01,19.697647094726562
AHEXY,2020-06-01,19.605873107910156
AHEXY,2020-07-01,19.589187622070312
AHEXY,2020-08-01,21.80006217956543
AHEXY,2020-09-01,21.88349151611328
AHEXY,2020-10-01,20.38176727294922
AHEXY,2020-11-01,25.11220359802246
AHEXY,2020-12-01,27.75691032409668
AHEXY,2021-01-01,26.029926300048828
AHEXY,2021-02-01,26.5805606842041
AHEXY,2021-03-01,28.015544891357422
AHEXY,2021-04-01,28.140687942504883
AHEXY,2021-05-01,29.97903823852539
AHEXY,2021-06-01,29.467388153076172
AHEXY,2021-07-01,25.90320587158203
AHEXY,2021-08-01,24.125450134277344
AHEXY,2021-09-01,21.723310470581055
AHEXY,2021-10-01,21.836048126220703
AHEXY,2021-11-01,20.084306716918945
AHEXY,2021-12-01,22.174253463745117
AHEXY,2022-01-01,20.639314651489258
AHEXY,2022-02-01,20.387826919555664
AHEXY,2022-03-01,19.624691009521484
AHEXY,2022-04-01,16.702234268188477
AHEXY,2022-05-01,18.06159782409668
AHEXY,2022-06-01,15.751716613769531
AHEXY,2022-07-01,16.271209716796875
AHEXY,2022-08-01,14.61996841430664
AHEXY,2022-09-01,12.671875953674316
AHEXY,2022-10-01,14.471542358398438
AHEXY,2022-11-01,15.733162879943848
AHEXY,2022-12-01,15.204395294189453
AHEXY,2023-01-01,17.18031883239746
AHEXY,2023-02-01,16.447463989257812
AHEXY,2023-03-01,16.81852912902832
AHEXY,2023-04-01,15.853760719299316
AHEXY,2023-05-01,14.949999809265137
AHEXY,2023-06-01,16.329999923706055
AHEXY,2023-07-01,20.270000457763672
AHEXY,2023-08-01,21.579999923706055
AHEXY,2023-09-01,20.5
AHEXY,2023-10-01,18.850000381469727
AHEXY,2023-11-01,23.979999542236328
AHEXY,2023-12-01,24.700000762939453
AHEXY,2024-01-01,21.610000610351562
AHEXY,2024-02-01,20.0
EQNR,2007-01-01,11.119115829467773
EQNR,2007-02-01,10.580958366394043
EQNR,2007-03-01,11.210186004638672
EQNR,2007-04-01,11.620011329650879
EQNR,2007-05-01,11.30125904083252
EQNR,2007-06-01,13.584016799926758
EQNR,2007-07-01,12.966367721557617
EQNR,2007-08-01,12.607163429260254
EQNR,2007-09-01,14.858756065368652
EQNR,2007-10-01,14.92884349822998
EQNR,2007-11-01,14.157866477966309
EQNR,2007-12-01,13.369375228881836
EQNR,2008-01-01,11.512025833129883
EQNR,2008-02-01,13.378135681152344
EQNR,2008-03-01,13.084639549255371
EQNR,2008-04-01,15.844369888305664
EQNR,2008-05-01,17.149768829345703
EQNR,2008-06-01,17.040050506591797
EQNR,2008-07-01,14.760748863220215
EQNR,2008-08-01,13.962994575500488
EQNR,2008-09-01,10.849471092224121
EQNR,2008-10-01,9.162786483764648
EQNR,2008-11-01,7.758739948272705
EQNR,2008-12-01,7.594627857208252
EQNR,2009-01-01,7.854468822479248
EQNR,2009-02-01,7.594627857208252
EQNR,2009-03-01,7.950198173522949
EQNR,2009-04-01,8.478994369506836
EQNR,2009-05-01,9.582178115844727
EQNR,2009-06-01,9.522067070007324
EQNR,2009-07-01,10.33122444152832
EQNR,2009-08-01,10.51906967163086
EQNR,2009-09-01,10.856218338012695
EQNR,2009-10-01,11.395655632019043
EQNR,2009-11-01,11.886927604675293
EQNR,2009-12-01,11.997706413269043
EQNR,2010-01-01,10.769519805908203
EQNR,2010-02-01,10.822500228881836
EQNR,2010-03-01,11.236713409423828
EQNR,2010-04-01,11.641292572021484
EQNR,2010-05-01,9.681007385253906
EQNR,2010-06-01,9.71267318725586
EQNR,2010-07-01,10.311151504516602
EQNR,2010-08-01,9.504722595214844
EQNR,2010-09-01,10.640824317932129
EQNR,2010-10-01,11.071934700012207
EQNR,2010-11-01,10.138710975646973
EQNR,2010-12-01,12.055882453918457
EQNR,2011-01-01,12.385552406311035
EQNR,2011-02-01,13.384716987609863
EQNR,2011-03-01,14.018701553344727
EQNR,2011-04-01,14.865708351135254
EQNR,2011-05-01,13.359357833862305
EQNR,2011-06-01,13.474435806274414
EQNR,2011-07-01,13.008524894714355
EQNR,2011-08-01,12.754390716552734
EQNR,2011-09-01,11.40959358215332
EQNR,2011-10-01,13.463848114013672
EQNR,2011-11-01,13.723285675048828
EQNR,2011-12-01,13.559151649475098
EQNR,2012-01-01,13.373845100402832
EQNR,2012-02-01,15.078665733337402
EQNR,2012-03-01,14.353322982788086
EQNR,2012-04-01,14.247428894042969
EQNR,2012-05-01,12.018458366394043
EQNR,2012-06-01,13.226407051086426
EQNR,2012-07-01,13.187600135803223
EQNR,2012-08-01,14.174314498901367
EQNR,2012-09-01,14.296263694763184
EQNR,2012-10-01,13.608890533447266
EQNR,2012-11-01,13.5201997756958
EQNR,2012-12-01,13.880516052246094
EQNR,2013-01-01,14.706474304199219
EQNR,2013-02-01,13.819543838500977
EQNR,2013-03-01,13.647696495056152
EQNR,2013-04-01,13.5811767578125
EQNR,2013-05-01,12.483600616455078
EQNR,2013-06-01,12.073628425598145
EQNR,2013-07-01,12.598823547363281
EQNR,2013-08-01,12.8088960647583
EQNR,2013-09-01,13.234889030456543
EQNR,2013-10-01,13.789261817932129
EQNR,2013-11-01,13.153191566467285
EQNR,2013-12-01,14.081035614013672
EQNR,2014-01-01,13.835945129394531
EQNR,2014-02-01,15.370678901672363
EQNR,2014-03-01,16.467750549316406
EQNR,2014-04-01,17.780736923217773
EQNR,2014-05-01,17.79824447631836
EQNR,2014-06-01,18.670333862304688
EQNR,2014-07-01,17.22297477722168
EQNR,2014-08-01,17.192689895629883
EQNR,2014-09-01,16.617916107177734
EQNR,2014-10-01,14.042017936706543
EQNR,2014-11-01,11.692499160766602
EQNR,2014-12-01,10.91261100769043
EQNR,2015-01-01,10.41066837310791
EQNR,2015-02-01,11.656228065490723
EQNR,2015-03-01,10.90021800994873
EQNR,2015-04-01,13.155868530273438
EQNR,2015-05-01,11.51370620727539
EQNR,2015-06-01,11.221675872802734
EQNR,2015-07-01,10.601036071777344
EQNR,2015-08-01,9.710824966430664
EQNR,2015-09-01,9.248310089111328
EQNR,2015-10-01,10.264609336853027
EQNR,2015-11-01,9.762810707092285
EQNR,2015-12-01,8.867198944091797
EQNR,2016-01-01,8.638530731201172
EQNR,2016-02-01,9.248310089111328
EQNR,2016-03-01,10.045642852783203
EQNR,2016-04-01,11.356221199035645
EQNR,2016-05-01,10.174763679504395
EQNR,2016-06-01,11.326286315917969
EQNR,2016-07-01,10.410240173339844
EQNR,2016-08-01,10.24011516571045
EQNR,2016-09-01,11.145546913146973
EQNR,2016-10-01,10.774029731750488
EQNR,2016-11-01,11.543604850769043
EQNR,2016-12-01,12.267059326171875
EQNR,2017-01-01,12.556254386901855
EQNR,2017-02-01,11.836634635925293
EQNR,2017-03-01,11.700684547424316
EQNR,2017-04-01,11.189884185791016
EQNR,2017-05-01,11.85732650756836
EQNR,2017-06-01,11.257989883422852
EQNR,2017-07-01,12.776762962341309
EQNR,2017-08-01,12.838057518005371
EQNR,2017-09-01,13.843633651733398
EQNR,2017-10-01,13.995235443115234
EQNR,2017-11-01,13.836742401123047
EQNR,2017-12-01,14.921747207641602
EQNR,2018-01-01,16.328933715820312
EQNR,2018-02-01,15.764668464660645
EQNR,2018-03-01,16.637248992919922
EQNR,2018-04-01,18.009033203125
EQNR,2018-05-01,18.46629524230957
EQNR,2018-06-01,18.736591339111328
EQNR,2018-07-01,18.77206039428711
EQNR,2018-08-01,18.28253936767578
EQNR,2018-09-01,20.188453674316406
EQNR,2018-10-01,18.398700714111328
EQNR,2018-11-01,16.737810134887695
EQNR,2018-12-01,15.300118446350098
EQNR,2019-01-01,16.46371078491211
EQNR,2019-02-01,16.23242950439453
EQNR,2019-03-01,16.03798484802246
EQNR,2019-04-01,16.19858169555664
EQNR,2019-05-01,13.979398727416992
EQNR,2019-06-01,14.616134643554688
EQNR,2019-07-01,13.160429954528809
EQNR,2019-08-01,12.569282531738281
EQNR,2019-09-01,14.226312637329102
EQNR,2019-10-01,13.89599323272705
EQNR,2019-11-01,13.911008834838867
EQNR,2019-12-01,15.148367881774902
EQNR,2020-01-01,13.832112312316895
EQNR,2020-02-01,11.831098556518555
EQNR,2020-03-01,9.40722370147705
EQNR,2020-04-01,10.488513946533203
EQNR,2020-05-01,11.268587112426758
EQNR,2020-06-01,11.412732124328613
EQNR,2020-07-01,11.75164794921875
EQNR,2020-08-01,12.650163650512695
EQNR,2020-09-01,11.142001152038574
EQNR,2020-10-01,10.167271614074707
EQNR,2020-11-01,12.156349182128906
EQNR,2020-12-01,13.092476844787598
EQNR,2021-01-01,14.137002944946289
EQNR,2021-02-01,15.117741584777832
EQNR,2021-03-01,15.611557006835938
EQNR,2021-04-01,16.261369705200195
EQNR,2021-05-01,17.577041625976562
EQNR,2021-06-01,17.10417938232422
EQNR,2021-07-01,15.781020164489746
EQNR,2021-08-01,17.096107482910156
EQNR,2021-09-01,20.724620819091797
EQNR,2021-10-01,20.6677303314209
EQNR,2021-11-01,20.367019653320312
EQNR,2021-12-01,21.543832778930664
EQNR,2022-01-01,22.542062759399414
EQNR,2022-02-01,25.741317749023438
EQNR,2022-03-01,30.87474250793457
EQNR,2022-04-01,28.051490783691406
EQNR,2022-05-01,30.998212814331055
EQNR,2022-06-01,28.956539154052734
EQNR,2022-07-01,31.997140884399414
EQNR,2022-08-01,32.313697814941406
EQNR,2022-09-01,27.879959106445312
EQNR,2022-10-01,30.54922866821289
EQNR,2022-11-01,32.4017219543457
EQNR,2022-12-01,30.767419815063477
EQNR,2023-01-01,26.145000457763672
EQNR,2023-02-01,26.97576332092285
EQNR,2023-03-01,25.136707305908203
EQNR,2023-04-01,25.410795211791992
EQNR,2023-05-01,22.39580535888672
EQNR,2023-06-01,26.647974014282227
EQNR,2023-07-01,27.989042282104492
EQNR,2023-08-01,27.888689041137695
EQNR,2023-09-01,30.786949157714844
EQNR,2023-10-01,31.331514358520508
EQNR,2023-11-01,29.92314910888672
EQNR,2023-12-01,30.52808952331543
EQNR,2024-01-01,27.662464141845703
EQNR,2024-02-01,23.754791259765625
SVK.F,2021-02-01,19.006927490234375
SVK.F,2021-03-01,19.457408905029297
SVK.F,2021-04-01,17.499540328979492
SVK.F,2021-05-01,18.679025650024414
SVK.F,2021-06-01,18.858631134033203
SVK.F,2021-07-01,19.397449493408203
SVK.F,2021-08-01,19.21784210205078
SVK.F,2021-09-01,16.882966995239258
SVK.F,2021-10-01,18.858631134033203
SVK.F,2021-11-01,19.397449493408203
SVK.F,2021-12-01,21.732328414916992
SVK.F,2022-01-01,19.75666046142578
SVK.F,2022-02-01,17.511587142944336
SVK.F,2022-03-01,16.882966995239258
SVK.F,2022-04-01,15.446117401123047
SVK.F,2022-05-01,16.794321060180664
SVK.F,2022-06-01,14.210578918457031
SVK.F,2022-07-01,15.317896842956543
SVK.F,2022-08-01,15.133343696594238
SVK.F,2022-09-01,11.903666496276855
SVK.F,2022-10-01,15.071405410766602
SVK.F,2022-11-01,16.335458755493164
SVK.F,2022-12-01,15.946518898010254
SVK.F,2023-01-01,17.696748733520508
SVK.F,2023-02-01,17.891216278076172
SVK.F,2023-03-01,17.696748733520508
SVK.F,2023-04-01,17.210573196411133
SVK.F,2023-05-01,15.55757999420166
SVK.F,2023-06-01,16.899999618530273
SVK.F,2023-07-01,17.299999237060547
SVK.F,2023-08-01,17.100000381469727
SVK.F,2023-09-01,16.100000381469727
SVK.F,2023-10-01,14.899999618530273
SVK.F,2023-11-01,17.200000762939453
SVK.F,2023-12-01,18.899999618530273
SVK.F,2024-01-01,18.5
SVK.F,2024-02-01,19.899999618530273
RMS,2011-09-01,4.099999904632568
RMS,2011-10-01,3.799999952316284
RMS,2011-11-01,2.0
RMS,2011-12-01,2.069999933242798
RMS,2012-01-01,2.1500000953674316
RMS,2012-02-01,2.2300000190734863
RMS,2012-03-01,1.7599999904632568
RMS,2012-04-01,1.7599999904632568
RMS,2012-05-01,1.7599999904632568
RMS,2012-06-01,1.600000023841858
RMS,2012-07-01,1.5
RMS,2012-08-01,1.0
RMS,2012-09-01,1.0299999713897705
RMS,2012-10-01,0.9100000262260437
RMS,2012-11-01,1.059999942779541
RMS,2012-12-01,0.7699999809265137
RMS,2013-01-01,0.7599999904632568
RMS,2013-02-01,0.7799999713897705
RMS,2013-03-01,0.7799999713897705
RMS,2013-04-01,0.7799999713897705
RMS,2013-05-01,0.7799999713897705
RMS,2013-06-01,0.7799999713897705
RMS,2013-07-01,0.7799999713897705
RMS,2013-08-01,0.7799999713897705
RMS,2013-09-01,0.7799999713897705
RMS,2013-10-01,0.7799999713897705
RMS,2013-11-01,0.7799999713897705
RMS,2013-12-01,0.7799999713897705
RMS,2014-01-01,0.7799999713897705
RMS,2014-02-01,0.7799999713897705
RMS,2014-03-01,0.7799999713897705
RMS,2014-04-01,0.7799999713897705
RMS,2014-05-01,0.7799999713897705
RMS,2014-06-01,0.7799999713897705
RMS,2014-07-01,0.7799999713897705
RMS,2014-08-01,0.7799999713897705
RMS,2014-09-01,0.7799999713897705
RMS,2014-10-01,0.7799999713897705
RMS,2014-11-01,0.5529999732971191
RMS,2014-12-01,0.7799999713897705
RMS,2015-01-01,0.7799999713897705
RMS,2015-02-01,0.7799999713897705
RMS,2015-03-01,0.7799999713897705
RMS,2015-04-01,0.7799999713897705
RMS,2015-05-01,0.7799999713897705
RMS,2015-06-01,0.7799999713897705
RMS,2015-07-01,0.7799999713897705
RMS,2015-08-01,0.7799999713897705
RMS,2015-09-01,0.7799999713897705
RMS,2015-10-01,0.7799999713897705
RMS,2015-11-01,0.7799999713897705
RMS,2015-12-01,0.7799999713897705
RMS,2016-01-01,0.7799999713897705
RMS,2016-02-01,0.7799999713897705
RMS,2016-03-01,0.7799999713897705
RMS,2016-04-01,0.7799999713897705
RMS,2016-05-01,0.7799999713897705
RMS,2016-06-01,0.7799999713897705
RMS,2016-07-01,0.7799999713897705
RMS,2016-08-01,0.7799999713897705
RMS,2016-09-01,0.7799999713897705
RMS,2016-10-01,0.7799999713897705
RMS,2016-11-01,0.7799999713897705
RMS,2016-12-01,0.7799999713897705
RMS,2017-01-01,0.7799999713897705
RMS,2017-02-01,0.7799999713897705
RMS,2017-03-01,0.7799999713897705
RMS,2017-04-01,0.7799999713897705
RMS,2017-05-01,0.7799999713897705
RMS,2017-06-01,0.7799999713897705
RMS,2017-07-01,0.7799999713897705
RMS,2017-08-01,0.7799999713897705
RMS,2017-09-01,0.7799999713897705
RMS,2017-10-01,0.7799999713897705
RMS,2017-11-01,0.7799999713897705
RMS,2017-12-01,0.7799999713897705
RMS,2018-01-01,0.7799999713897705
OR.PA,2007-01-01,59.054874420166016
OR.PA,2007-02-01,57.62038040161133
OR.PA,2007-03-01,59.51362991333008
OR.PA,2007-04-01,64.1666488647461
OR.PA,2007-05-01,64.2977294921875
OR.PA,2007-06-01,64.8031005859375
OR.PA,2007-07-01,62.3010139465332
OR.PA,2007-08-01,63.45978927612305
OR.PA,2007-09-01,67.90301513671875
OR.PA,2007-10-01,66.89923095703125
OR.PA,2007-11-01,70.0655746459961
OR.PA,2007-12-01,72.31670379638672
OR.PA,2008-01-01,60.86177444458008
OR.PA,2008-02-01,58.101356506347656
OR.PA,2008-03-01,59.370849609375
OR.PA,2008-04-01,56.248783111572266
OR.PA,2008-05-01,58.83197784423828
OR.PA,2008-06-01,51.972503662109375
OR.PA,2008-07-01,50.693885803222656
OR.PA,2008-08-01,51.07746887207031
OR.PA,2008-09-01,52.08534240722656
OR.PA,2008-10-01,44.38723373413086
OR.PA,2008-11-01,47.88089370727539
OR.PA,2008-12-01,46.857994079589844
OR.PA,2009-01-01,39.186222076416016
OR.PA,2009-02-01,38.59955978393555
OR.PA,2009-03-01,38.96057891845703
OR.PA,2009-04-01,40.7807502746582
OR.PA,2009-05-01,43.16241455078125
OR.PA,2009-06-01,41.21665954589844
OR.PA,2009-07-01,47.046173095703125
OR.PA,2009-08-01,53.1348762512207
OR.PA,2009-09-01,52.570098876953125
OR.PA,2009-10-01,53.900787353515625
OR.PA,2009-11-01,55.90457534790039
OR.PA,2009-12-01,60.345359802246094
OR.PA,2010-01-01,59.14619445800781
OR.PA,2010-02-01,58.813499450683594
OR.PA,2010-03-01,60.23705291748047
OR.PA,2010-04-01,60.585201263427734
OR.PA,2010-05-01,60.21345520019531
OR.PA,2010-06-01,63.84027862548828
OR.PA,2010-07-01,63.48548126220703
OR.PA,2010-08-01,61.8928337097168
OR.PA,2010-09-01,65.03083801269531
OR.PA,2010-10-01,66.51311492919922
OR.PA,2010-11-01,64.59718322753906
OR.PA,2010-12-01,65.50390625
OR.PA,2011-01-01,66.86002349853516
OR.PA,2011-02-01,66.41848754882812
OR.PA,2011-03-01,64.81006622314453
OR.PA,2011-04-01,67.49866485595703
OR.PA,2011-05-01,70.3939208984375
OR.PA,2011-06-01,72.10887145996094
OR.PA,2011-07-01,67.64033508300781
OR.PA,2011-08-01,61.02201461791992
OR.PA,2011-09-01,59.08161544799805
OR.PA,2011-10-01,64.25870513916016
OR.PA,2011-11-01,64.66932678222656
OR.PA,2011-12-01,64.97528839111328
OR.PA,2012-01-01,65.46641540527344
OR.PA,2012-02-01,68.92855834960938
OR.PA,2012-03-01,74.46796417236328
OR.PA,2012-04-01,73.17973327636719
OR.PA,2012-05-01,74.80693817138672
OR.PA,2012-06-01,75.89300537109375
OR.PA,2012-07-01,80.31954956054688
OR.PA,2012-08-01,80.41828918457031
OR.PA,2012-09-01,79.20059204101562
OR.PA,2012-10-01,80.8543472290039
OR.PA,2012-11-01,85.85684967041016
OR.PA,2012-12-01,86.30937194824219
OR.PA,2013-01-01,90.01187133789062
OR.PA,2013-02-01,94.24918365478516
OR.PA,2013-03-01,101.777587890625
OR.PA,2013-04-01,111.40406799316406
OR.PA,2013-05-01,107.24906921386719
OR.PA,2013-06-01,105.66261291503906
OR.PA,2013-07-01,105.41153717041016
OR.PA,2013-08-01,105.66261291503906
OR.PA,2013-09-01,106.24846649169922
OR.PA,2013-10-01,105.57892608642578
OR.PA,2013-11-01,103.06813049316406
OR.PA,2013-12-01,106.87615203857422
OR.PA,2014-01-01,102.10565948486328
OR.PA,2014-02-01,102.73336029052734
OR.PA,2014-03-01,100.18071746826172
OR.PA,2014-04-01,103.7795181274414
OR.PA,2014-05-01,109.34520721435547
OR.PA,2014-06-01,107.508544921875
OR.PA,2014-07-01,107.97838592529297
OR.PA,2014-08-01,107.63668823242188
OR.PA,2014-09-01,107.38040161132812
OR.PA,2014-10-01,106.86784362792969
OR.PA,2014-11-01,117.20439147949219
OR.PA,2014-12-01,118.99833679199219
OR.PA,2015-01-01,135.86996459960938
OR.PA,2015-02-01,138.6035919189453
OR.PA,2015-03-01,146.37738037109375
OR.PA,2015-04-01,145.60850524902344
OR.PA,2015-05-01,146.889892578125
OR.PA,2015-06-01,138.84405517578125
OR.PA,2015-07-01,147.82553100585938
OR.PA,2015-08-01,132.50930786132812
OR.PA,2015-09-01,134.54855346679688
OR.PA,2015-10-01,144.09410095214844
OR.PA,2015-11-01,145.4391632080078
OR.PA,2015-12-01,134.76553344726562
OR.PA,2016-01-01,136.718017578125
OR.PA,2016-02-01,135.37295532226562
OR.PA,2016-03-01,136.6312255859375
OR.PA,2016-04-01,137.49900817871094
OR.PA,2016-05-01,149.3590087890625
OR.PA,2016-06-01,152.10035705566406
OR.PA,2016-07-01,150.55284118652344
OR.PA,2016-08-01,149.75697326660156
OR.PA,2016-09-01,148.6515655517578
OR.PA,2016-10-01,144.18582153320312
OR.PA,2016-11-01,142.41725158691406
OR.PA,2016-12-01,153.33837890625
OR.PA,2017-01-01,148.87266540527344
OR.PA,2017-02-01,155.23965454101562
OR.PA,2017-03-01,159.30743408203125
OR.PA,2017-04-01,161.695068359375
OR.PA,2017-05-01,171.46112060546875
OR.PA,2017-06-01,164.21371459960938
OR.PA,2017-07-01,157.64157104492188
OR.PA,2017-08-01,159.66726684570312
OR.PA,2017-09-01,161.96299743652344
OR.PA,2017-10-01,172.0012969970703
OR.PA,2017-11-01,167.27474975585938
OR.PA,2017-12-01,166.50946044921875
OR.PA,2018-01-01,164.8439483642578
OR.PA,2018-02-01,159.39715576171875
OR.PA,2018-03-01,165.0690155029297
OR.PA,2018-04-01,179.02359008789062
OR.PA,2018-05-01,188.5810089111328
OR.PA,2018-06-01,193.9926300048828
OR.PA,2018-07-01,192.1581573486328
OR.PA,2018-08-01,189.58995056152344
OR.PA,2018-09-01,190.50717163085938
OR.PA,2018-10-01,182.43560791015625
OR.PA,2018-11-01,190.69061279296875
OR.PA,2018-12-01,184.54522705078125
OR.PA,2019-01-01,192.70849609375
OR.PA,2019-02-01,203.53173828125
OR.PA,2019-03-01,219.9500274658203
OR.PA,2019-04-01,224.8113250732422
OR.PA,2019-05-01,224.0397491455078
OR.PA,2019-06-01,233.4524383544922
OR.PA,2019-07-01,225.5308837890625
OR.PA,2019-08-01,231.6817169189453
OR.PA,2019-09-01,239.4168701171875
OR.PA,2019-10-01,243.98338317871094
OR.PA,2019-11-01,241.0944061279297
OR.PA,2019-12-01,246.03369140625
OR.PA,2020-01-01,234.7571258544922
OR.PA,2020-02-01,224.59893798828125
OR.PA,2020-03-01,222.64183044433594
OR.PA,2020-04-01,247.24517822265625
OR.PA,2020-05-01,248.3639373779297
OR.PA,2020-06-01,270.9338684082031
OR.PA,2020-07-01,268.3734130859375
OR.PA,2020-08-01,266.0408020019531
OR.PA,2020-09-01,266.71337890625
OR.PA,2020-10-01,266.80950927734375
OR.PA,2020-11-01,294.76824951171875
OR.PA,2020-12-01,298.61138916015625
OR.PA,2021-01-01,278.72320556640625
OR.PA,2021-02-01,290.92510986328125
OR.PA,2021-03-01,313.9839172363281
OR.PA,2021-04-01,328.25152587890625
OR.PA,2021-05-01,358.0347900390625
OR.PA,2021-06-01,365.32574462890625
OR.PA,2021-07-01,375.14422607421875
OR.PA,2021-08-01,385.25439453125
OR.PA,2021-09-01,346.9039306640625
OR.PA,2021-10-01,383.9420166015625
OR.PA,2021-11-01,386.42095947265625
OR.PA,2021-12-01,405.3288269042969
OR.PA,2022-01-01,366.34649658203125
OR.PA,2022-02-01,345.1054992675781
OR.PA,2022-03-01,353.7088317871094
OR.PA,2022-04-01,339.1755065917969
OR.PA,2022-05-01,323.99102783203125
OR.PA,2022-06-01,324.7306213378906
OR.PA,2022-07-01,362.99224853515625
OR.PA,2022-08-01,338.487060546875
OR.PA,2022-09-01,325.6674499511719
OR.PA,2022-10-01,313.68603515625
OR.PA,2022-11-01,349.87677001953125
